id,loc,x,y,date,n_detections
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-17,13
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-22,13
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-10-09,13
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-10,13
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-13,13
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-07,13
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-08,13
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-12,13
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-14,13
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-20,13
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-30,13
A69-1602-9720,SB-6,-119.0457167,33.468,2019-10-03,13
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-29,13
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-30,13
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-14,13
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-20,13
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-16,13
A69-1602-9721,SB-1,-119.025,33.488,2019-09-14,13
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-11,13
A69-1602-9721,SB-6,-119.0457167,33.468,2019-09-15,13
A69-1602-9721,SB-9,-119.0260167,33.471,2019-09-13,13
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-07-17,13
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-08-04,13
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-08-07,13
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-10-09,13
A69-1602-9723,SB-1,-119.025,33.488,2019-08-20,13
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-08,13
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-19,13
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-17,13
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-08,13
A69-1602-9723,SB-7,-119.0418333,33.464,2019-09-21,13
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-02,13
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-07-22,13
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-08-07,12
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-13,12
A69-1602-9712,SB-1,-119.025,33.488,2019-07-08,12
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-22,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-11,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-28,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-02,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-09,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-23,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-24,12
A69-1602-9712,SB-6,-119.0457167,33.468,2019-08-02,12
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-13,12
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-17,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-03-06,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-07,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-10,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-14,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-21,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-23,12
A69-1602-9712,SB-7,-119.0418333,33.464,2019-07-01,12
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-13,12
A69-1602-9714,SB-7,-119.0418333,33.464,2018-08-27,12
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-26,12
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-22,12
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-17,12
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-07,12
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-07,12
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-29,12
A69-1602-9716,SB-7,-119.0418333,33.464,2018-08-22,12
A69-1602-9716,SB-7,-119.0418333,33.464,2018-08-29,12
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-16,12
A69-1602-9716,SB-9,-119.0260167,33.471,2018-08-24,12
A69-1602-9718,Mound Inshore,-119.0193,33.4879,2019-08-15,12
A69-1602-9718,SB-1,-119.025,33.488,2019-07-16,12
A69-1602-9718,SB-1,-119.025,33.488,2019-07-24,12
A69-1602-9718,SB-1,-119.025,33.488,2019-07-29,12
A69-1602-9718,SB-1,-119.025,33.488,2019-09-21,12
A69-1602-9718,SB-10,-119.0228,33.484,2019-08-26,12
A69-1602-9718,SB-10,-119.0228,33.484,2019-09-09,12
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-27,12
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-22,12
A69-1602-9718,SB-6,-119.0457167,33.468,2019-07-24,12
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-22,12
A69-1602-9718,SB-7,-119.0418333,33.464,2019-05-27,12
A69-1602-9718,SB-7,-119.0418333,33.464,2019-05-28,12
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-30,12
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-19,12
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-20,12
A69-1602-9718,SB-9,-119.0260167,33.471,2019-07-12,12
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-20,12
A69-1602-9719,Mound Inshore,-119.0193,33.4879,2019-07-14,12
A69-1602-9719,SB-10,-119.0228,33.484,2019-07-12,12
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-29,12
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-16,12
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-12,12
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-14,12
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-16,12
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-27,12
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-15,12
A69-1602-9720,SB-1,-119.025,33.488,2019-07-11,12
A69-1602-9720,SB-1,-119.025,33.488,2019-07-29,12
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-13,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-17,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-30,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-12,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-09,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-26,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-29,12
A69-1602-9720,SB-6,-119.0457167,33.468,2019-10-04,12
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-23,12
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-30,12
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-09-02,12
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-14,12
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-16,12
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-28,12
A69-1602-9721,SB-6,-119.0457167,33.468,2019-07-02,12
A69-1602-9721,SB-6,-119.0457167,33.468,2019-07-31,12
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-04,12
A69-1602-9722,SB-7,-119.0418333,33.464,2018-09-25,12
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-09-08,12
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-08-05,12
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-09-12,12
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-10-01,12
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-10-05,12
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-10-13,12
A69-1602-9723,SB-1,-119.025,33.488,2019-07-08,12
A69-1602-9723,SB-1,-119.025,33.488,2019-07-15,12
A69-1602-9723,SB-1,-119.025,33.488,2019-08-24,12
A69-1602-9723,SB-1,-119.025,33.488,2019-10-08,12
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-28,12
A69-1602-9723,SB-3,-119.04055,33.487,2019-07-19,12
A69-1602-9723,SB-4,-119.04978,33.48554,2019-08-01,12
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-28,12
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-13,12
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-14,12
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-09,12
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-23,12
A69-1602-9723,SB-8,-119.0348,33.461,2019-08-01,12
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-07-18,12
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-08,11
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-20,11
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-26,11
A69-1602-9712,SB-6,-119.0457167,33.468,2019-08-10,11
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-06,11
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-19,11
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-04,11
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-29,11
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-30,11
A69-1602-9712,SB-7,-119.0418333,33.464,2019-03-24,11
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-22,11
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-24,11
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-25,11
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-30,11
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-04,11
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-06-09,11
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-11,11
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-15,11
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-24,11
A69-1602-9716,SB-10,-119.0228,33.484,2019-08-11,11
A69-1602-9716,SB-10,-119.0228,33.484,2019-08-16,11
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-20,11
A69-1602-9716,SB-6,-119.0457167,33.468,2019-05-14,11
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-12,11
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-24,11
A69-1602-9716,SB-7,-119.0418333,33.464,2018-08-19,11
A69-1602-9716,SB-9,-119.0260167,33.471,2018-09-22,11
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-23,11
A69-1602-9716,SB-9,-119.0260167,33.471,2019-10-15,11
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-10-15,11
A69-1602-9718,SB-1,-119.025,33.488,2019-07-15,11
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-09,11
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-26,11
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-29,11
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-06,11
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-12,11
A69-1602-9718,SB-6,-119.0457167,33.468,2019-07-21,11
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-06,11
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-31,11
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-19,11
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-04,11
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-16,11
A69-1602-9718,SB-9,-119.0260167,33.471,2019-07-29,11
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-15,11
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-16,11
A69-1602-9719,SB-10,-119.0228,33.484,2019-07-07,11
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-29,11
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-05,11
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-06,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-17,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-28,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-29,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-12,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-02,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-17,11
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-18,11
A69-1602-9720,SB-1,-119.025,33.488,2019-09-14,11
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-16,11
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-02,11
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-13,11
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-17,11
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-24,11
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-09-06,11
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-09-13,11
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-09-25,11
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-10-03,11
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-29,11
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-10-03,11
A69-1602-9721,SB-1,-119.025,33.488,2019-08-01,11
A69-1602-9721,SB-1,-119.025,33.488,2019-09-02,11
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-12,11
A69-1602-9721,SB-6,-119.0457167,33.468,2019-09-04,11
A69-1602-9723,SB-1,-119.025,33.488,2019-07-30,11
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-25,11
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-31,11
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-02,11
A69-1602-9723,SB-3,-119.04055,33.487,2019-07-22,11
A69-1602-9723,SB-5,-119.0476,33.476,2019-07-27,11
A69-1602-9723,SB-5,-119.0476,33.476,2019-09-02,11
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-04,11
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-07,11
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-10-06,11
A69-1602-9723,WR-C,-119.0592,33.48881,2019-07-24,11
A69-1602-9723,WR-C,-119.0592,33.48881,2019-08-05,11
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-14,10
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-20,10
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-08-08,10
A69-1602-9712,SB-1,-119.025,33.488,2018-09-06,10
A69-1602-9712,SB-1,-119.025,33.488,2019-07-01,10
A69-1602-9712,SB-1,-119.025,33.488,2019-08-02,10
A69-1602-9712,SB-10,-119.0228,33.484,2018-09-06,10
A69-1602-9712,SB-10,-119.0228,33.484,2019-08-05,10
A69-1602-9712,SB-10,-119.0228,33.484,2019-09-06,10
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-04,10
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-16,10
A69-1602-9712,SB-7,-119.0418333,33.464,2018-08-19,10
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-09,10
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-02,10
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-07,10
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-11,10
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-17,10
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-12,10
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-13,10
A69-1602-9712,SB-9,-119.0260167,33.471,2019-08-05,10
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-11,10
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-30,10
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-10-03,10
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-16,10
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-10,10
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-11,10
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-15,10
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-24,10
A69-1602-9716,SB-9,-119.0260167,33.471,2018-09-10,10
A69-1602-9716,SB-9,-119.0260167,33.471,2019-05-07,10
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-12,10
A69-1602-9718,SB-1,-119.025,33.488,2019-07-17,10
A69-1602-9718,SB-1,-119.025,33.488,2019-07-27,10
A69-1602-9718,SB-1,-119.025,33.488,2019-08-05,10
A69-1602-9718,SB-1,-119.025,33.488,2019-08-30,10
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-14,10
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-28,10
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-04,10
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-28,10
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-05,10
A69-1602-9718,SB-8,-119.0348,33.461,2018-10-08,10
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-20,10
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-23,10
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-13,10
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-17,10
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-26,10
A69-1602-9718,SB-9,-119.0260167,33.471,2018-11-17,10
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-09,10
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-24,10
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-25,10
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-18,10
A69-1602-9719,SB-1,-119.025,33.488,2019-07-13,10
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-15,10
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-28,10
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-04,10
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-01,10
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-07,10
A69-1602-9720,SB-1,-119.025,33.488,2019-07-19,10
A69-1602-9720,SB-1,-119.025,33.488,2019-08-26,10
A69-1602-9720,SB-1,-119.025,33.488,2019-10-05,10
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-12,10
A69-1602-9720,SB-3,-119.04055,33.487,2019-07-24,10
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-19,10
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-27,10
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-08,10
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-11,10
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-12,10
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-13,10
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-25,10
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-12,10
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-19,10
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-22,10
A69-1602-9721,SB-1,-119.025,33.488,2019-07-18,10
A69-1602-9721,SB-1,-119.025,33.488,2019-08-09,10
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-10,10
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-16,10
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-06,10
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-09,10
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-30,10
A69-1602-9721,SB-6,-119.0457167,33.468,2019-09-14,10
A69-1602-9721,SB-6,-119.0457167,33.468,2019-09-16,10
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-09-13,10
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-07-02,10
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-07-10,10
A69-1602-9723,SB-1,-119.025,33.488,2019-08-03,10
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-21,10
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-24,10
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-27,10
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-28,10
A69-1602-9723,SB-4,-119.04978,33.48554,2019-09-13,10
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-10,10
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-08,10
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-25,10
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-06,10
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-09,10
A69-1602-9723,SB-8,-119.0348,33.461,2019-09-13,10
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-09-19,10
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-10,9
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-12,9
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-17,9
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-08-04,9
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-10,9
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-18,9
A69-1602-9712,SB-1,-119.025,33.488,2018-08-13,9
A69-1602-9712,SB-1,-119.025,33.488,2019-06-08,9
A69-1602-9712,SB-1,-119.025,33.488,2019-08-10,9
A69-1602-9712,SB-10,-119.0228,33.484,2018-08-13,9
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-16,9
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-24,9
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-27,9
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-14,9
A69-1602-9716,SB-10,-119.0228,33.484,2019-06-02,9
A69-1602-9716,SB-10,-119.0228,33.484,2019-08-04,9
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-19,9
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-13,9
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-15,9
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-02,9
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-06,9
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-15,9
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-17,9
A69-1602-9716,SB-7,-119.0418333,33.464,2018-08-23,9
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-09,9
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-16,9
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-22,9
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-20,9
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-21,9
A69-1602-9716,SB-9,-119.0260167,33.471,2018-09-28,9
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-26,9
A69-1602-9716,SB-9,-119.0260167,33.471,2019-10-02,9
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-08-11,9
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-10-02,9
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-05-28,9
A69-1602-9718,SB-1,-119.025,33.488,2018-09-30,9
A69-1602-9718,SB-1,-119.025,33.488,2019-06-08,9
A69-1602-9718,SB-10,-119.0228,33.484,2019-07-20,9
A69-1602-9718,SB-10,-119.0228,33.484,2019-08-16,9
A69-1602-9718,SB-10,-119.0228,33.484,2019-09-15,9
A69-1602-9718,SB-3,-119.04055,33.487,2018-09-30,9
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-13,9
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-29,9
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-08,9
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-14,9
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-18,9
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-16,9
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-10,9
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-24,9
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-17,9
A69-1602-9718,SB-9,-119.0260167,33.471,2019-07-30,9
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-07,9
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-26,9
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-03,9
A69-1602-9719,SB-1,-119.025,33.488,2019-07-09,9
A69-1602-9719,SB-6,-119.0457167,33.468,2019-07-14,9
A69-1602-9719,SB-9,-119.0260167,33.471,2019-08-26,9
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-04,9
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-15,9
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-03,9
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-16,9
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-28,9
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-10-02,9
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-12,9
